bstoparsno,bstopid,name,stoptype,lng,lat
12541,507360000,"경일고등학교후문","일반",128.919385000000010,35.111404510000000
12542,507350000,"경일고등학교후문","일반",128.919725500000000,35.111660469999997
12543,507520000,"한국토지주택공사","일반",128.910759000000010,35.099176409999998
12544,507480000,"법원검찰청후문","일반",128.907392200000000,35.099157329999997
12545,507450000,"더샵퍼스트월드","일반",128.905021100000000,35.097401259999998
12546,507460000,"더샵퍼스트월드","일반",128.904956700000010,35.096987720000001
12547,507470000,"법원검찰청후문","일반",128.907433900000000,35.099535179999997
12548,507510000,"한국토지주택공사","일반",128.910700999999990,35.098807839999999
12549,507490000,"삼정그린코아.금강펜테리움","일반",128.839505500000000,35.150782390000003
12550,507440000,"녹산초등학교","일반",128.836857799999990,35.150637820000000
12551,507430000,"녹산초등학교","일반",128.836767700000000,35.150778870000003
12552,507530000,"협성엘리시안","일반",128.839611800000000,35.150632070000000
12553,508300000,"지사천선비교","일반",128.840282100000000,35.148603209999997
12554,508290000,"지사천선비교","일반",128.840173900000000,35.148185800000000
13001,193720101,"대선주조","일반",129.072572699999990,35.196537399999997
13002,165960101,"화신아파트","일반",129.075053500000000,35.198214559999997
13003,193350401,"교대역","일반",129.079923200000000,35.196750170000001
13004,193680201,"교대역","일반",129.080434999999990,35.195540000000001
13005,193510101,"교대역","일반",129.080161699999990,35.194918330000000
13006,193680301,"교대역","일반",129.079707399999990,35.195142369999999
13007,193680302,"교대역","일반",129.079562299999990,35.194588570000001
13151,193360501,"연산역","일반",129.080518299999990,35.186546669999998
13008,193510201,"현대자동차서비스","일반",129.079938300000010,35.192120000000003
13009,193360602,"현대자동차서비스","일반",129.080373299999990,35.191240000000001
13010,193520101,"거제1치안센터","일반",129.078021699999990,35.191186670000000
13011,193510301,"거제1치안센터","일반",129.077573300000010,35.191215000000000
13012,193840102,"법원검찰청(거제역)","일반",129.075278300000010,35.189351670000001
13014,193840401,"동해선거제역","일반",129.072841000000010,35.189184660000002
13015,193880201,"동해선거제역","일반",129.072279000000010,35.189157240000000
13016,193830102,"법원-검찰청","일반",129.071480100000000,35.189509280000003
13017,193830101,"거성교차로(종합운동장역)","일반",129.068687799999990,35.190847769999998
13018,193880301,"법원-검찰청","일반",129.070844400000000,35.190125870000003
13019,193830401,"창신초등학교(종합운동장역)","일반",129.067222600000010,35.192449160000002
13020,193850302,"거성교차로","일반",129.068002500000010,35.189851730000001
13021,193830201,"거성교차로(종합운동장역)","일반",129.067627800000000,35.189988800000002
13022,193850301,"거제리안동네","일반",129.068386299999990,35.188636379999998
13023,193850101,"거제리안동네","일반",129.069007599999990,35.187558099999997
13024,193860301,"거제교회","일반",129.070277800000010,35.186589470000001
13025,193850102,"거제교회","일반",129.070396600000010,35.186032060000002
13026,193840301,"경남아파트","일반",129.071723300000000,35.186366669999998
13027,193870102,"경남아파트","일반",129.072428300000010,35.186681669999999
13028,193870101,"경남아파트","일반",129.072218300000000,35.186356670000002
13029,193480101,"삼정그린아파트","일반",129.063003299999990,35.189521020000001
13030,193540201,"삼정그린아파트","일반",129.063273700000000,35.190019739999997
13031,193570301,"동해선거제해맞이역","일반",129.069404999999990,35.181774910000001
13033,193580102,"동해선거제해맞이역","일반",129.070171700000000,35.182490000000001
13034,193580101,"거제리","일반",129.070113800000000,35.182019640000000
13035,209020201,"유림아시아드아파트(거제초교)","일반",129.067405699999990,35.176522499999997
13037,164010101,"하마정","일반",129.068099600000010,35.176745410000002
13039,194000301,"부산시청(시청역)","일반",129.075375000000010,35.178438329999999
13040,164720101,"부산시청(시청역)","일반",129.075450800000000,35.177968329999999
13041,194000201,"부산지방노동청 국세청","일반",129.077692000000010,35.176423300000003
13042,193660301,"부산지방노동청 국세청","일반",129.077766700000010,35.176506670000002
13043,193990201,"부산시청(시청역)","일반",129.076456699999990,35.179814999999998
13045,193990101,"부산시청(시청역)","일반",129.077476700000010,35.180660000000003
13046,193990102,"부산시청(시청역)","일반",129.077611700000010,35.180835000000002
13047,193370301,"부산은행연제점","일반",129.078036700000010,35.181713330000001
13048,193360402,"부산은행연제점","일반",129.078293300000010,35.182036670000002
13049,193370101,"뉴그랜드레포츠","일반",129.079970000000000,35.183799999999998
13050,193360401,"DH저축은행.메티칼시티","일반",129.079894999999990,35.184165999999998
13051,193420201,"연산역","일반",129.080472600000010,35.186292129999998
13052,193330202,"목화예식장","일반",129.081021700000010,35.187631670000002
13053,193330201,"목화예식장","일반",129.080812500000010,35.188508859999999
13054,193360601,"목화예식장","일반",129.081441899999990,35.187705860000001
13055,193750201,"연산교차로","일반",129.083024999999990,35.187204999999999
13056,193360101,"연산교차로","일반",129.082931400000010,35.186897809999998
13057,193750101,"웰니스병원 연산농협","일반",129.085341000000000,35.188781910000003
13058,193310301,"웰니스병원 연산농협","일반",129.084941600000010,35.188833520000003
13059,193320301,"경찰전직지원센터","일반",129.088153900000010,35.191297939999998
13060,193310101,"경찰전직지원센터","일반",129.088647200000000,35.191342759999998
13061,193320101,"연안교","일반",129.090406400000010,35.192787709999998
13062,193700302,"경동아파트","일반",129.090849999999990,35.190476670000002
13063,193710101,"경동아파트","일반",129.091261699999990,35.190161670000002
13065,193700301,"연동시장","일반",129.092748300000010,35.189380000000000
13068,193400303,"현대아파트","일반",129.094221699999990,35.185924999999997
13069,193700101,"연동시장","일반",129.094633300000000,35.188701670000000
13070,193780301,"연천시장","일반",129.096186700000000,35.188288329999999
13071,193700102,"부산경상대학입구","일반",129.098226899999990,35.187726439999999
13072,193410102,"부산경상대학교 서문","일반",129.097766699999990,35.185581669999998
13073,193400301,"부산경상대학교 정문","일반",129.100740000000000,35.185699999999997
13074,193770301,"연산8치안센터","일반",129.101834999999990,35.187778330000000
13075,193770101,"연산8치안센터","일반",129.102944299999990,35.187593040000003
13076,193760301,"토곡한양아파트","일반",129.105553300000000,35.187899999999999
13077,193770102,"토곡한양아파트","일반",129.106273300000000,35.187848330000001
13078,193630301,"토곡한양아파트","일반",129.107113300000010,35.189190000000004
13079,193760401,"토곡한양아파트","일반",129.107221700000000,35.189126670000000
13080,193760201,"태광아파트","일반",129.106968099999990,35.186878829999998
13081,193460102,"태광아파트","일반",129.107313600000000,35.186754780000001
13082,193460101,"부산소방본부 교통정보서비스센터","일반",129.107296100000010,35.184902540000003
13085,193460301,"부산소방본부 교통정보서비스센터","일반",129.106995500000010,35.184225499999997
13086,193900201,"망미주공아파트","일반",129.106982399999990,35.180799180000001
13087,193650301,"망미주공아파트","일반",129.106972500000010,35.180040769999998
13088,193650101,"망미주공아파트","일반",129.107268299999990,35.180696339999997
13089,208260201,"망미주공아파트종점","일반",129.108350000000000,35.180418330000002
13090,198770403,"선경아파트","일반",129.107163300000000,35.178348329999999
13091,212610101,"배산역","일반",129.096172200000010,35.173314130000001
13093,200570301,"배산역","일반",129.095646300000000,35.173579789999998
13094,193920201,"배산역","일반",129.095279799999990,35.173530239999998
13097,193930101,"한독아파트","일반",129.091133700000000,35.173991139999998
13098,193930102,"한독아파트","일반",129.091353400000000,35.173916650000002
13100,193930301,"한독아파트","일반",129.089100000000000,35.174385000000001
13101,193890301,"신리삼거리","일반",129.087553300000000,35.174588329999999
13102,193380301,"신리삼거리","일반",129.086688299999990,35.175013329999999
13103,193890101,"신리삼거리","일반",129.087891899999990,35.174407750000000
13104,193380101,"신리삼거리","일반",129.087214899999990,35.174511910000000
13106,193660101,"연제구청","일반",129.081246900000000,35.175281159999997
13107,193560301,"연제구청","일반",129.082664499999990,35.175320620000001
13108,193550301,"연제구청","일반",129.083539000000000,35.175216810000002
13109,193390201,"연산시장(물만골역)","일반",129.085696700000000,35.176690000000001
13110,193380302,"연산시장(물만골역)","일반",129.086163300000010,35.176124999999999
13113,193380303,"연산초등학교","일반",129.084877500000000,35.179291229999997
13114,194160101,"연산초등학교","일반",129.084175700000000,35.180012730000001
13116,194160301,"반도보라아파트","일반",129.082997100000000,35.183811349999999
13117,193360301,"반도보라아파트","일반",129.082684199999990,35.183768600000001
13118,193360201,"연산교차로","일반",129.083203099999990,35.185718240000000
13119,193730101,"연일시장","일반",129.085177399999990,35.185591760000001
13120,193530301,"사직실내수영장","일반",129.064606500000000,35.193047270000001
13123,193490101,"부산의료원","일반",129.060579200000010,35.188256740000000
13124,194360302,"거제리대조연립","일반",129.073308500000000,35.193984950000001
13125,194370101,"거제리대조연립","일반",129.072714600000010,35.193942380000003
13126,194370102,"법원후문","일반",129.074435599999990,35.192922090000003
13127,194360301,"법원후문","일반",129.074472200000000,35.193196219999997
13128,194250301,"법원검찰청정문","일반",129.073302500000010,35.191094489999998
13129,194240101,"법원검찰청정문","일반",129.073364900000000,35.190841669999998
13130,193490301,"부산의료원","일반",129.060341900000000,35.188575630000003
13131,193500301,"국가기록원 역사기록관","일반",129.055700000000000,35.187199000000000
13132,171730104,"개인택시조합","일반",129.055544900000000,35.186827930000000
13133,193500302,"초읍고개","일반",129.052733200000010,35.184756659999998
13134,171730103,"초읍고개","일반",129.052944200000010,35.184525760000000
13135,194370201,"남문초.연제우체국","일반",129.070810900000000,35.193857170000001
13136,194370202,"현대쌍용아파트","일반",129.068324999999990,35.193358619999998
13137,193520201,"법원검찰청(거제역)","일반",129.075095000000000,35.189631669999997
13140,193820102,"남문초.연제우체국","일반",129.070923099999990,35.193695140000003
13141,193820101,"현대쌍용아파트","일반",129.068225000000010,35.193212000000003
13143,193820201,"창신초등학교","일반",129.066861200000010,35.192611180000000
13144,193450201,"연산중학교","일반",129.088263299999990,35.185576670000003
13145,193440201,"연산중학교","일반",129.088828299999990,35.185675000000003
13148,193460401,"부산소방본부 교통정보서비스센터","일반",129.105896699999990,35.184693330000002
13149,193470301,"엘지아파트","일반",129.104409000000000,35.185390679999998
13150,193470101,"엘지아파트","일반",129.104309500000000,35.185149099999997
13152,193420401,"거제역","일반",129.075188900000000,35.188286939999998
13153,193840201,"거제역","일반",129.075090399999990,35.188035790000001
13154,193450401,"연일시장","일반",129.085161699999990,35.185761669999998
13155,193410101,"현대아파트","일반",129.094330000000010,35.185808330000000
13156,193410103,"부산경상대학교 정문","일반",129.100818299999990,35.185588330000002
13157,193400302,"부산경상대학교 서문","일반",129.097472700000000,35.185748959999998
13158,193460201,"부산소방본부 교통정보서비스센터","일반",129.108206700000010,35.184465000000003
13159,194380101,"수영강푸르지오아파트","일반",129.112007400000010,35.184348030000002
13161,208630201,"수영강푸르지오아파트","일반",129.111911300000000,35.184600690000003
13162,193730201,"연산교차로","일반",129.083258599999990,35.185956089999998
13163,194380201,"연제예식장","일반",129.109445200000010,35.184607440000001
13164,193710301,"연산자이아파트104동앞","일반",129.088769799999990,35.190024510000001
13165,193690201,"연산자이아파트114동앞","일반",129.087218100000000,35.187315120000001
13166,193330301,"연제자동차매매단지","일반",129.077734999999990,35.188426669999998
13167,193330101,"부산은행 연서지점","일반",129.081481500000000,35.191716360000001
13168,193340101,"동래세무서","일반",129.086920800000000,35.191712819999999
13169,193780302,"파크시티아파트입구","일반",129.098543799999990,35.188001909999997
13170,193530201,"사직실내수영장","일반",129.063543299999990,35.192113569999997
13171,194420101,"사직실내수영장","일반",129.062455400000000,35.191636469999999
13172,194420201,"아시아드주경기장","일반",129.060337900000010,35.191465270000002
13173,165810202,"아시아드주경기장","일반",129.059337199999990,35.192158180000000
13174,193640301,"사직119안전센터","일반",129.058850199999990,35.194716720000002
13175,165810201,"사직119안전센터","일반",129.058585099999990,35.194653639999999
13176,193530101,"홈플러스","일반",129.064654499999990,35.191779230000002
13177,193620202,"연산교","일반",129.099647900000010,35.190913750000000
13178,193620201,"연산8치안센터","일반",129.100893200000000,35.188121109999997
13179,171730401,"연제공용버스차고지","일반",129.053925999999990,35.185825000000001
13180,213020201,"월륜교차로","일반",129.114082900000000,35.183599770000001
13181,198700301,"월륜교차로","일반",129.114516900000010,35.183614720000001
13183,504610000,"초읍고개","일반",129.054089000000000,35.185475130000000
13393,213070102,"세방물류","일반",128.825728000000000,35.086216399999998
13701,505740000,"교대역","일반",129.079633500000000,35.196625609999998
13702,505770000,"동해선 교대역","일반",129.079947699999990,35.193020109999999
13703,505760000,"동해선 교대역","일반",129.079642799999990,35.194192340000001
13704,505940000,"연산역 연산교차로","일반",129.081428600000010,35.187384969999997
13705,505930000,"연산역 연산교차로","일반",129.081141600000000,35.187750370000003
13706,505960000,"연산역 연제초교","일반",129.080056500000010,35.183939109999997
