노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
29,금정공영차고지 - 금정공영차고지,0,금정공영차고지,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,1,부산종합터미널(노포역),0,0,0,0,2,1,1,2,2,1,1,0,1,1,5,1,2,1,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,2,노포삼거리,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,3,범어사입구,0,1,0,1,1,1,0,3,3,2,1,0,1,0,6,2,1,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,4,어린이놀이터,0,0,0,4,1,1,1,4,3,2,2,1,0,1,4,2,0,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,5,한아름빌라,0,0,0,0,3,2,1,3,4,2,0,2,2,0,4,2,0,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,6,남산동,0,1,0,0,0,0,0,0,0,4,0,0,2,2,5,0,0,1,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,7,금샘초등학교,0,0,0,5,1,1,2,0,2,3,1,4,3,5,6,0,1,1,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,8,남산고교,0,0,0,3,1,1,0,0,0,3,0,0,3,5,3,1,0,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,9,부산외국어대학교,0,0,0,3,3,2,1,0,5,5,3,0,1,3,5,0,0,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,10,남산성당,0,0,0,0,0,0,3,0,7,6,2,3,4,4,4,1,4,2,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,11,남산119안전센터,0,0,0,8,4,0,4,1,9,6,3,3,8,5,0,1,6,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,12,샘골공원,0,2,1,8,5,0,5,3,10,8,4,4,2,7,3,4,4,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,13,선경3차아파트,0,0,3,10,3,3,6,0,9,9,4,5,10,10,5,2,0,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,14,신동아아파트,0,4,4,9,2,5,5,0,8,8,5,4,3,6,5,6,7,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,15,롯데캐슬정문,0,5,3,1,3,6,5,2,6,5,7,0,0,0,6,3,3,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,16,롯데캐슬입구,0,0,1,9,4,7,5,4,9,9,8,3,9,10,7,0,8,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,17,구서역.구서시장,0,0,0,5,5,6,6,5,6,10,7,4,8,8,6,6,5,2,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,18,구서1치안센터,0,0,2,7,5,0,2,1,7,0,7,5,7,9,7,5,9,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,19,금정산쌍용예가.구서SK뷰,0,0,0,10,5,6,3,6,8,8,7,4,8,10,6,6,7,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,20,장전초등학교,0,0,1,7,5,6,0,0,8,11,9,3,9,9,4,2,0,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,21,장전동어린이놀이터,0,0,1,8,5,5,5,1,5,3,7,7,9,8,4,3,5,2,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,22,장전중앙교회,0,0,0,4,6,0,4,2,5,10,10,0,2,2,4,4,0,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,23,현대아파트,0,4,2,4,5,0,6,0,4,4,9,2,8,6,3,0,3,2,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,24,부산대학정문,0,0,0,0,6,4,4,2,4,9,7,7,6,7,6,5,6,3,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,25,부산대학후문,0,1,4,5,3,4,3,2,4,10,3,2,7,5,8,4,4,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,26,부산대앞부산은행,0,0,0,0,6,3,2,0,0,6,8,5,5,8,3,3,6,4,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,27,부산대역,0,0,3,5,2,4,5,3,6,10,7,9,8,10,9,6,5,9,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,28,부산대역.부곡대우아파트,0,0,0,1,8,3,3,4,3,4,8,9,10,12,9,5,5,11,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,29,금정세무서,0,2,5,8,7,2,2,5,8,9,6,12,8,13,11,2,3,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,30,부곡시장,0,1,5,9,10,4,6,6,6,7,7,13,9,11,12,6,5,5,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,31,부산정보관광고,0,0,6,10,10,5,5,3,7,5,0,15,8,12,7,4,3,12,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,32,부곡1치안센터,0,0,0,9,10,3,0,2,7,6,6,17,9,9,12,5,0,2,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,33,내성고등학교,0,0,2,8,7,4,4,0,7,6,0,19,12,10,2,3,0,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,34,서동고개,0,2,5,7,6,4,4,8,6,6,5,12,5,9,10,8,3,8,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,35,서1동새마을금고,0,0,3,10,8,5,0,5,5,7,7,11,11,8,5,7,0,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,36,서3치안센터,0,0,0,11,8,3,5,7,4,4,6,9,10,8,11,5,4,4,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,37,세웅병원후문,0,0,5,10,9,4,4,4,2,5,5,9,8,8,5,4,3,2,1,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,38,부산은행,0,1,2,5,3,3,3,1,1,4,4,5,6,6,4,10,2,2,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,39,서동역,0,1,1,2,4,4,3,1,1,3,3,2,8,4,3,1,1,1,2,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,40,협진태양맨션,0,1,2,1,2,5,3,2,0,0,3,0,10,5,5,9,2,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,41,명장정수사업소,0,0,1,3,1,5,1,0,3,3,4,2,7,6,6,6,2,0,0,0,0,0,0,0,
29,금정공영차고지 - 금정공영차고지,42,명장조양맨션.명장역,0,0,0,3,3,4,5,0,0,4,3,2,14,3,6,4,0,0,0,0,0,0,0,0,
