노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
31,해운대 - 해운대,0,해운대,0,1,1,2,2,1,2,4,5,3,6,4,8,6,8,5,3,6,3,0,0,0,0,0,
31,해운대 - 해운대,1,해운대도시철도역,2,2,3,6,4,3,4,6,8,7,9,9,10,11,15,6,5,11,7,0,0,0,0,0,
31,해운대 - 해운대,2,운촌,0,1,2,4,8,5,5,0,11,8,10,16,12,12,16,6,6,11,0,0,0,0,0,0,
31,해운대 - 해운대,3,동백역,0,2,4,9,10,6,5,7,8,8,10,17,15,14,23,10,7,11,8,0,0,0,0,0,
31,해운대 - 해운대,4,부산문화여고,3,2,0,10,15,9,6,0,13,9,12,26,19,17,24,6,8,10,13,0,0,0,0,0,
31,해운대 - 해운대,5,올림픽교차로,4,3,5,6,13,10,10,6,12,11,12,30,27,19,27,11,8,10,14,0,0,0,0,0,
31,해운대 - 해운대,6,벡스코.시립미술관,5,3,4,11,12,6,11,6,11,9,13,24,27,17,23,12,9,11,15,0,0,0,0,0,
31,해운대 - 해운대,7,동해선벡스코역,0,3,3,7,10,9,12,7,12,10,16,28,24,23,26,13,12,9,20,0,0,0,0,0,
31,해운대 - 해운대,8,센텀센시빌,0,4,4,8,8,8,13,7,13,11,17,23,22,24,27,11,14,10,21,0,0,0,0,0,
31,해운대 - 해운대,9,센텀고등학교,0,7,4,9,8,9,7,6,13,12,10,20,21,28,31,13,15,7,0,0,0,0,0,0,
31,해운대 - 해운대,10,동해선센텀역,0,9,5,11,10,8,13,8,14,12,18,20,23,29,30,16,10,0,8,0,0,0,0,0,
31,해운대 - 해운대,11,동부지청어귀교차로,0,5,3,13,11,7,14,7,17,12,10,14,23,27,27,17,11,11,22,0,0,0,0,0,
31,해운대 - 해운대,12,해운대경찰서,0,0,5,13,9,8,15,8,16,16,15,24,21,28,27,15,18,0,6,0,0,0,0,0,
31,해운대 - 해운대,13,동해선재송역,0,12,6,14,14,10,18,10,19,16,19,25,22,27,28,18,19,9,21,0,0,0,0,0,
31,해운대 - 해운대,14,원동IC교차로,0,6,7,15,19,13,17,10,19,15,16,23,20,21,26,18,19,9,17,0,0,0,0,0,
31,해운대 - 해운대,15,부산원동역,0,14,8,20,24,11,14,12,19,14,16,23,18,24,24,15,16,15,14,0,0,0,0,0,
31,해운대 - 해운대,16,안락뜨란채삼거리,0,7,10,22,29,13,16,14,22,16,16,24,18,25,23,13,8,13,0,0,0,0,0,0,
31,해운대 - 해운대,17,동래한전,0,15,11,20,31,18,19,17,23,17,18,23,19,26,22,14,9,11,11,0,0,0,0,0,
31,해운대 - 해운대,18,안락동우체국(동해선안락역),0,13,12,20,28,19,19,16,23,12,19,12,22,25,22,18,8,11,10,0,0,0,0,0,
31,해운대 - 해운대,19,낙민역.동래고등학교,0,12,12,18,32,16,17,16,20,17,19,21,21,26,21,16,7,10,5,0,0,0,0,0,
31,해운대 - 해운대,20,동래시장,0,12,9,21,30,13,16,14,19,18,19,16,18,24,19,12,6,9,8,0,0,0,0,0,
31,해운대 - 해운대,21,수안역.동래교차로,0,11,3,20,22,12,14,12,18,16,18,12,16,23,18,11,5,7,5,0,0,0,0,0,
31,해운대 - 해운대,22,메가마트동래점,0,6,8,16,23,13,12,15,15,12,14,14,16,23,16,10,5,5,7,0,0,0,0,0,
31,해운대 - 해운대,23,동래역.내성교차로,0,8,6,11,10,8,11,10,12,8,10,13,10,11,9,5,4,3,6,0,0,0,0,0,
31,해운대 - 해운대,24,내성중학교,0,0,8,7,14,9,10,10,6,6,11,14,9,11,10,4,2,6,7,0,0,0,0,0,
31,해운대 - 해운대,25,부전교회,0,9,8,11,12,6,9,6,0,9,10,13,8,12,8,5,3,4,6,0,0,0,0,0,
31,해운대 - 해운대,26,교대역,0,9,5,10,10,7,10,8,6,6,12,6,8,13,8,6,0,3,0,0,0,0,0,0,
31,해운대 - 해운대,27,동해선교대역,0,0,9,5,10,6,9,9,11,8,12,5,11,14,11,7,0,4,7,0,0,0,0,0,
31,해운대 - 해운대,28,거제1치안센터,0,0,5,7,11,7,9,8,7,6,9,12,12,11,12,3,3,0,0,0,0,0,0,0,
31,해운대 - 해운대,29,법원검찰청거제역,0,0,6,9,9,8,11,9,11,9,15,12,14,16,14,7,5,0,0,0,0,0,0,0,
31,해운대 - 해운대,30,경남아파트,0,0,7,4,6,7,9,0,13,7,17,11,16,16,15,5,5,5,7,0,0,0,0,0,
31,해운대 - 해운대,31,동해선거제해맞이역,0,10,5,11,14,9,10,11,15,9,14,18,11,17,16,8,5,5,7,0,0,0,0,0,
31,해운대 - 해운대,32,유림아시아드아파트.거제초교,0,2,8,12,13,9,12,12,10,10,12,16,17,16,18,6,2,4,8,0,0,0,0,0,
31,해운대 - 해운대,33,양정대원칸타빌,0,3,9,10,14,10,11,9,14,10,8,10,11,18,17,9,6,4,8,3,0,0,0,0,
31,해운대 - 해운대,34,송상현광장,0,4,9,12,15,10,10,9,14,14,11,15,16,17,15,8,6,3,9,0,0,0,0,0,
31,해운대 - 해운대,35,부전역,0,9,10,12,16,10,11,13,15,12,13,14,15,17,14,9,7,3,10,4,0,0,0,0,
31,해운대 - 해운대,36,부전시장,0,9,11,10,15,9,12,12,15,14,12,16,16,15,19,11,6,6,11,0,0,0,0,0,
31,해운대 - 해운대,37,롯데호텔백화점.서면역,0,6,9,6,12,8,10,8,12,13,11,13,10,13,12,9,8,6,6,9,0,0,0,0,
31,해운대 - 해운대,38,부암역,0,8,7,7,12,7,9,8,11,14,10,12,6,9,13,8,8,5,6,0,0,0,0,0,
31,해운대 - 해운대,39,가야시장.가야역,0,0,0,6,6,7,10,6,7,7,4,9,11,8,12,3,3,3,0,10,0,0,0,0,
31,해운대 - 해운대,40,가야1치안센터,0,0,6,6,10,8,9,6,10,11,9,8,10,7,12,9,7,4,7,8,0,0,0,0,
31,해운대 - 해운대,41,가야전신전화국,0,6,4,4,8,9,0,6,0,9,7,8,9,6,11,6,6,3,6,0,0,0,0,0,
31,해운대 - 해운대,42,개금삼거리,0,0,4,5,9,8,9,8,9,11,9,8,8,10,10,6,4,5,5,6,0,0,0,0,
31,해운대 - 해운대,43,냉정고개,0,0,2,6,8,7,10,10,8,9,8,9,7,6,12,5,4,3,0,0,0,0,0,0,
31,해운대 - 해운대,44,경남정보대학.냉정역,0,5,3,7,5,6,6,8,6,7,7,7,7,11,10,6,5,1,0,5,0,0,0,0,
31,해운대 - 해운대,45,럭키아파트주례역,0,3,3,6,3,3,6,11,6,8,8,6,9,9,5,4,3,3,3,5,0,0,0,0,
31,해운대 - 해운대,46,주례1동주민센터,0,0,0,3,3,2,0,6,0,0,0,8,0,8,2,0,4,0,0,0,0,0,0,0,
31,해운대 - 해운대,47,온골마을입구,0,0,0,0,0,2,0,12,0,0,7,8,6,7,6,1,0,1,0,0,0,0,0,0,
31,해운대 - 해운대,48,북부산세무서감전역,0,0,0,3,4,5,5,4,0,3,0,5,10,8,7,4,4,0,0,5,0,0,0,0,
