노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
10,연제공용버스차고지 - 연제공용버스차고지,0,연제공용버스차고지,0,0,0,0,0,1,2,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,1,개인택시조합,0,0,0,0,0,1,2,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,2,부산의료원,1,0,1,0,1,1,1,2,0,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,3,삼정그린아파트,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,4,사직실내수영장,0,0,0,0,0,0,4,1,0,0,1,2,3,0,0,1,0,1,0,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,5,아시아드주경기장,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,6,사직119안전센터,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,7,사직여중,0,1,1,2,3,1,2,0,3,2,1,0,6,0,2,0,0,0,0,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,8,사직여고,1,3,3,16,11,4,5,2,6,3,4,4,10,6,5,3,3,3,0,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,9,사직중학교,2,2,6,22,16,3,0,3,5,2,4,2,4,0,3,0,1,0,0,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,10,사직초등학교,3,5,9,27,17,10,6,4,11,8,8,3,11,8,7,3,4,2,0,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,11,사직2동주민센터,0,5,7,34,16,12,9,5,13,5,9,5,9,11,9,4,5,2,0,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,12,삼익아파트,0,6,9,35,17,13,4,3,3,5,2,6,12,11,10,0,6,3,0,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,13,국민시장,0,6,2,18,16,12,5,4,10,6,8,1,11,12,7,2,4,0,0,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,14,사직야구장,2,3,8,39,17,13,8,4,6,6,10,8,11,13,13,2,3,3,4,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,15,사직운동장,0,5,9,17,34,12,7,4,7,4,9,8,8,9,11,7,2,4,2,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,16,여명중학교,4,5,10,19,37,17,8,5,10,8,10,9,10,11,13,9,2,3,5,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,17,대선주조,0,6,12,20,39,16,7,1,0,9,11,11,11,9,15,4,4,1,4,0,0,0,0,0,
10,연제공용버스차고지 - 연제공용버스차고지,18,화신아파트,5,6,13,19,32,14,7,2,11,11,12,0,9,10,13,0,0,0,0,0,0,0,0,0,
