노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
54,삼성여객종점 - 삼성여객종점,0,삼성여객종점,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,1,태광아파트,0,1,0,1,1,2,2,4,1,1,2,2,3,2,3,0,2,0,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,2,부산소방본부.부산교통정보서비스센터,1,0,1,1,1,3,0,3,2,2,0,4,2,4,4,0,2,1,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,3,수영강푸르지오,0,2,2,2,3,4,1,2,2,2,0,6,4,3,2,1,1,2,1,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,4,월륜교차로,0,3,1,5,6,5,2,5,2,3,3,10,4,3,6,3,1,2,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,5,수영강변3차,0,4,4,8,9,4,3,7,4,4,5,9,7,4,7,3,4,3,3,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,6,수영강변1차,0,3,4,13,11,6,5,9,5,3,11,8,10,5,8,6,5,4,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,7,성지기업,0,0,4,6,12,0,0,4,3,6,3,2,8,6,10,7,6,3,1,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,8,망미2동,2,4,5,17,20,8,7,6,6,7,16,6,12,7,10,8,7,4,2,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,9,망미동우리은행,3,3,8,19,22,10,8,10,7,8,17,10,13,9,14,6,9,6,6,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,10,태창아파트,0,5,9,14,23,11,9,12,9,7,18,11,7,4,6,0,6,3,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,11,미광운수,0,2,6,18,21,13,7,2,9,7,18,13,14,3,12,4,8,0,4,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,12,수영교차로.수영역,2,4,4,5,5,5,5,5,7,7,4,7,4,7,6,6,4,4,6,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,13,수영사적공원,0,5,3,2,4,4,4,5,5,6,4,7,6,5,7,8,3,5,6,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,14,수영아파트,0,4,1,3,3,3,0,5,0,4,3,0,3,6,7,10,3,4,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,15,금호주유소,0,0,2,0,4,3,2,6,5,5,7,0,5,9,7,3,0,4,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,16,망미중앙시장,0,1,3,2,0,5,3,6,6,6,6,5,4,7,7,6,3,0,5,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,17,망미우체국,0,5,2,3,3,0,2,7,5,5,4,5,8,7,9,4,4,4,4,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,18,선경아파트,0,0,2,2,2,3,4,0,0,2,5,0,0,0,5,2,0,3,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,19,망미주공아파트,0,6,5,8,9,6,7,6,7,9,7,6,7,7,12,5,4,5,4,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,20,부산소방본부.부산교통정보서비스센터,0,5,3,11,11,6,8,8,7,8,8,2,9,9,13,4,0,4,3,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,21,엘지아파트,0,7,9,20,23,11,12,11,11,9,11,10,11,13,16,8,5,3,4,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,22,부산경상대학교정문,0,9,10,21,27,13,13,13,12,8,12,12,15,15,16,11,1,6,5,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,23,부산경상대학교서문,0,10,11,22,29,16,16,29,19,12,15,13,17,18,19,16,12,7,5,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,24,현대아파트,0,12,12,30,39,19,18,30,24,17,16,12,13,20,19,18,11,9,5,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,25,연산중학교,0,10,13,31,41,19,17,17,14,19,17,12,18,19,19,12,4,0,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,26,연일시장,0,9,12,24,26,20,16,24,22,16,15,13,9,10,16,17,5,6,4,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,27,연산교차로,0,2,4,3,10,6,5,4,5,4,4,5,5,5,8,5,3,4,4,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,28,연산역,0,0,3,2,10,6,4,5,6,3,4,7,6,6,9,6,4,0,3,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,29,거제역,0,1,1,1,10,2,3,4,4,0,0,4,2,7,2,6,3,1,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,30,동해선거제역,0,0,0,0,8,4,2,3,2,5,0,6,1,3,10,0,0,3,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,31,법원검찰청정문,0,0,0,2,9,0,2,3,6,4,4,4,2,8,7,7,4,0,4,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,32,법원후문,0,0,0,0,1,3,0,1,6,4,6,5,2,6,12,5,2,0,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,33,거제리대조연립,0,0,0,0,1,3,0,5,7,6,0,0,0,2,6,8,0,0,3,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,34,남문초.연제우체국,0,0,2,3,9,5,3,6,6,6,3,5,4,9,14,2,2,0,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,35,현대쌍용아파트,0,0,2,1,10,2,3,4,3,5,4,3,2,7,13,9,3,3,3,1,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,36,사직운동장,0,2,1,3,8,5,4,5,6,4,5,3,4,7,12,12,4,3,4,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,37,사직실내수영장,0,1,0,1,9,6,4,6,7,5,7,4,5,8,9,8,5,5,5,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,38,삼정그린아파트,0,0,3,4,2,0,5,3,2,5,0,0,6,7,8,10,6,6,0,1,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,39,부산의료원,0,2,4,2,4,7,7,4,8,7,9,6,8,10,9,9,3,4,4,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,40,국가기록원.역사기록관,0,1,0,3,0,5,0,3,9,0,9,7,7,13,8,8,8,6,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,41,연제공용버스차고지,0,0,0,1,8,8,0,2,4,8,8,4,5,6,9,6,9,4,4,2,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,42,시민도서관,0,0,3,3,7,5,3,2,8,4,4,3,3,14,8,10,5,5,3,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,43,초읍삼거리,0,0,2,2,6,5,5,2,6,8,9,4,0,6,7,9,2,5,3,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,44,어린이대공원,0,0,0,2,4,6,6,5,9,6,4,7,7,0,7,10,7,6,3,1,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,45,어린이대공원입구,0,0,3,3,7,8,4,2,9,7,8,9,8,8,10,8,6,4,4,2,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,46,삼광사입구,0,2,4,5,6,9,8,6,13,7,8,10,7,12,9,5,4,3,4,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,47,성곡시장입구,0,1,2,8,8,10,7,3,14,9,8,11,3,7,8,4,8,1,3,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,48,성곡시장,0,0,4,8,14,11,6,3,15,8,0,10,8,0,9,5,8,1,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,49,LG사이언스홀,0,1,4,15,15,11,11,7,15,9,10,11,7,11,8,3,7,3,3,2,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,50,부암교차로,0,1,5,11,18,12,6,8,9,5,9,10,8,10,10,5,4,0,4,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,51,부산진구청,0,2,5,12,19,11,9,9,15,9,8,11,14,13,11,7,7,2,5,4,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,52,부전시장입구,0,2,1,2,6,7,4,5,8,6,6,8,10,8,6,6,3,0,3,1,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,53,부전시장,0,0,0,1,3,3,3,2,8,5,6,9,7,7,4,5,5,1,2,1,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,54,롯데캐슬스카이,0,0,0,1,2,4,3,3,0,4,5,9,4,6,3,1,3,0,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,55,전포동,0,0,1,3,2,3,4,0,7,3,4,7,6,7,3,0,3,1,1,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,56,(구)대우자동차,0,1,0,4,1,0,2,2,2,4,0,0,5,8,2,5,2,0,1,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,57,부산진여자중학교,0,0,1,3,4,2,5,3,6,3,2,5,2,9,3,4,3,0,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,58,동성고교,0,0,0,1,0,1,3,2,2,2,2,4,13,7,8,3,0,5,1,1,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,59,성북초등학교,0,1,0,2,3,2,2,2,4,2,3,4,15,5,7,3,0,0,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,60,지오플레이스,0,0,0,2,2,3,0,4,0,2,2,2,16,6,1,0,3,6,2,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,61,경남공고,0,0,0,0,3,4,0,0,1,3,1,0,8,7,4,2,2,0,2,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,62,부전도서관,0,0,0,0,4,0,1,3,3,2,4,5,8,6,4,3,4,4,2,1,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,63,서면교차로,0,0,0,2,4,3,0,0,3,4,4,4,5,6,3,4,0,5,3,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,64,부전시장입구,0,1,2,5,11,4,5,8,9,8,6,10,16,11,13,8,5,8,5,2,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,65,부산진구청,0,0,0,4,9,1,4,8,9,9,7,11,9,11,15,8,7,5,3,3,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,66,부암교차로,0,0,2,4,8,9,3,7,2,10,8,0,12,11,14,1,8,6,4,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,67,부산시설공단,0,0,0,3,6,10,5,10,6,6,8,10,12,10,16,9,7,1,5,2,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,68,성곡시장,0,0,3,7,7,11,4,10,7,7,6,9,9,11,14,9,7,5,2,4,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,69,삼광사입구,0,0,6,10,7,12,7,11,9,9,7,12,7,9,16,9,6,2,6,5,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,70,어린이대공원입구,0,0,2,9,9,6,6,7,5,10,4,10,6,9,7,3,6,7,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,71,어린이대공원,0,0,7,9,10,5,3,11,8,10,7,7,8,9,14,8,6,2,4,3,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,72,초읍삼거리,0,0,0,9,11,6,2,10,4,1,6,6,7,11,15,8,4,8,5,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,73,시민도서관,0,0,3,9,14,2,7,6,9,9,4,8,7,12,19,10,5,6,0,0,0,0,0,0,
54,삼성여객종점 - 삼성여객종점,74,초읍고개,0,0,0,6,11,7,0,5,4,0,7,6,5,8,21,2,6,0,0,0,0,0,0,0,
