노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
16,엄궁(기점) - 엄궁(기점),0,엄궁(기점),1,1,4,2,2,1,1,1,1,0,2,3,3,1,2,0,2,0,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),1,대동아파트,0,0,1,3,0,1,1,1,0,1,2,1,1,1,3,0,0,1,1,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),2,쌍용스윗닷홈,0,2,4,5,4,2,3,3,1,2,1,4,2,1,1,0,3,1,2,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),3,코오롱아파트후문,2,2,3,7,5,3,4,1,1,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),4,코오롱아파트정문,2,1,6,11,6,2,5,4,4,3,3,5,4,1,6,2,2,2,3,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),5,대림아파트,3,3,5,11,16,4,8,3,3,7,4,5,4,4,3,4,3,1,3,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),6,엄궁초등학교동백맨션,0,4,6,13,11,5,8,4,0,2,0,8,6,3,1,0,4,0,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),7,엄궁롯데캐슬,0,3,7,14,19,6,8,5,4,8,5,4,7,5,7,4,5,1,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),8,엄궁초등학교,1,5,5,13,12,5,5,4,3,6,5,7,4,4,8,3,6,0,1,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),9,엄궁동부산은행,2,4,4,13,12,5,7,5,5,4,4,7,6,5,4,2,3,0,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),10,엄궁동주민센터,0,5,5,11,11,7,6,4,6,5,6,7,8,7,14,6,4,4,4,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),11,엄궁한신1차아파트,0,5,7,12,13,5,8,4,5,4,0,8,9,6,10,1,2,3,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),12,하단SK뷰아파트앞,3,6,5,13,16,8,9,8,5,5,3,10,7,9,9,7,7,0,1,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),13,동산삼거리,0,4,0,14,11,7,3,7,5,5,5,7,9,4,5,3,5,1,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),14,동아대입구,0,7,6,17,17,6,3,8,6,7,6,8,12,11,13,6,8,5,6,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),15,에덴공원,0,7,6,16,15,6,8,5,3,5,7,8,12,12,12,4,6,2,5,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),16,하단교차로,0,8,5,11,6,5,7,8,7,4,6,9,8,11,11,8,7,8,8,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),17,낙동초등학교,0,7,6,12,8,8,7,11,9,9,9,12,10,11,17,8,9,11,8,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),18,사하구청당리역,0,6,8,11,8,8,7,10,7,9,8,11,12,11,17,8,10,9,8,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),19,당리중학교,0,3,6,0,10,9,2,11,8,8,4,13,9,10,18,9,7,4,5,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),20,사하우체국.사하역,0,10,4,13,6,8,12,10,7,11,7,10,9,13,14,10,9,9,7,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),21,괴정삼익아파트,0,6,7,11,8,7,3,11,6,10,8,12,7,12,14,6,5,8,1,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),22,괴정자유아파트,0,6,5,11,9,9,12,5,6,10,6,10,12,13,15,11,5,10,5,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),23,괴정사거리,0,4,6,10,10,7,8,11,6,10,8,10,9,12,17,8,7,9,5,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),24,삼풍아파트,0,5,3,9,7,7,7,2,7,11,9,6,5,11,16,7,5,9,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),25,감천삼거리,0,6,5,9,5,6,3,7,6,4,10,12,10,10,14,0,6,6,4,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),26,삼성여고,0,6,3,11,9,9,6,12,8,7,9,11,9,9,10,9,6,7,3,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),27,부일전자디자인고교,0,6,4,7,9,0,4,11,7,3,7,12,8,13,6,6,6,8,4,2,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),28,감천사거리,0,6,2,7,9,9,5,10,8,4,8,10,7,12,8,5,1,7,3,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),29,남성한빛가든,0,5,0,4,8,12,6,7,7,6,2,5,8,6,5,5,5,0,1,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),30,감천초등학교,0,3,3,2,7,8,1,0,6,0,0,9,4,10,9,0,0,0,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),31,알로이시오기념병원,0,2,0,3,10,13,7,5,6,6,7,10,6,11,7,4,5,3,4,1,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),32,고신대학교복음병원,0,4,4,5,7,10,5,5,11,7,9,8,11,12,12,4,2,5,3,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),33,송도입구,0,3,1,6,7,9,3,4,12,8,10,7,10,11,11,5,0,4,2,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),34,신익아파트,0,0,0,5,0,1,6,3,13,8,8,3,4,7,8,0,0,3,1,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),35,부산관광고교,0,5,1,5,9,8,5,5,16,10,7,9,16,11,7,3,2,2,1,2,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),36,남부민2동주민센터,0,5,5,8,10,8,7,6,18,12,7,8,18,13,10,4,1,2,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),37,천마우편취급국,0,0,6,8,9,6,8,3,5,11,8,7,17,0,9,3,3,0,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),38,남부민초등학교,0,0,1,9,13,8,6,7,18,13,8,11,18,15,10,0,0,0,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),39,남부민시장입구,0,7,7,11,14,7,7,6,17,11,12,12,19,14,12,1,5,3,1,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),40,충무동교차로,0,5,4,8,10,7,4,5,11,4,11,10,9,8,11,4,6,3,2,1,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),41,서구청.충무동,0,0,2,3,10,3,3,4,5,2,3,8,3,3,5,2,3,2,1,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),42,부산대학병원.토성역,0,0,3,2,7,3,5,3,4,3,2,5,4,4,6,2,1,0,1,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),43,동아대부민캠퍼스,0,0,1,2,0,0,4,2,3,3,0,1,3,1,5,3,1,1,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),44,서부교회,0,0,1,1,5,2,2,1,2,2,1,3,0,3,4,1,1,0,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),45,구덕운동장,0,0,0,0,2,1,0,0,0,3,1,3,2,0,2,0,1,0,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),46,대신중학교,0,0,1,1,2,1,1,1,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),47,구덕운동장,0,0,1,2,3,2,2,2,2,2,3,3,4,6,2,2,0,2,1,2,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),48,부경고교,0,0,1,1,5,0,1,1,3,2,0,6,1,0,3,1,1,0,0,1,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),49,서대신역.서부경찰서,0,1,1,2,4,2,2,3,2,4,4,6,5,5,4,0,0,2,0,2,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),50,서대시장.동대신역,0,0,1,1,1,3,3,4,3,5,3,7,4,5,4,1,2,0,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),51,서부교회,0,0,0,3,3,3,4,3,1,6,2,0,6,3,4,3,1,2,2,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),52,동아대부민캠퍼스,0,2,0,3,4,4,2,5,3,9,4,8,2,8,7,2,3,1,1,1,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),53,부산대학병원.토성역,0,1,1,4,5,5,4,5,3,7,3,9,8,11,7,3,2,3,2,1,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),54,서구청,0,0,2,3,3,3,2,5,4,6,5,8,9,9,5,3,5,5,4,1,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),55,자갈치역.충무동교차로,0,0,2,4,2,4,3,6,4,8,5,7,9,7,6,6,3,6,6,1,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),56,남부민시장입구,0,0,0,3,3,1,2,1,2,0,9,8,10,7,1,5,3,6,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),57,남부민초등학교,0,3,3,2,2,2,0,3,7,0,8,7,11,5,5,3,0,0,0,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),58,천마우편취급국,0,0,4,0,2,0,0,3,1,3,4,1,3,0,5,4,3,0,5,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),59,남부민2동주민센터,0,2,3,3,2,4,2,2,2,4,7,6,12,7,1,3,0,0,3,0,0,0,0,0,
16,엄궁(기점) - 엄궁(기점),60,부산관광고교,0,4,1,3,4,5,0,4,6,4,3,9,12,5,6,4,4,3,3,2,0,0,0,0,
