노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
26,감만동 - 감만동,0,감만동,1,3,2,7,7,5,3,4,2,2,3,4,4,2,5,3,4,0,2,0,0,0,0,0,
26,감만동 - 감만동,1,감만시장,2,5,3,8,7,4,4,3,4,3,2,4,5,4,6,4,3,3,0,0,0,0,0,0,
26,감만동 - 감만동,2,감만창의문화촌,0,0,3,9,0,8,2,4,6,5,5,5,5,4,8,0,2,0,0,0,0,0,0,0,
26,감만동 - 감만동,3,우암자유아파트,1,6,4,9,11,7,5,3,8,6,5,6,5,4,8,5,5,0,1,0,0,0,0,0,
26,감만동 - 감만동,4,우암초등학교,0,7,0,5,12,6,4,3,4,6,6,7,6,3,9,3,0,4,0,0,0,0,0,0,
26,감만동 - 감만동,5,남부중앙새마을금고,2,0,0,10,13,6,3,4,0,7,6,0,7,3,3,2,4,1,0,0,0,0,0,0,
26,감만동 - 감만동,6,7부두,0,0,3,9,0,0,0,0,9,4,2,7,0,4,9,2,0,0,0,0,0,0,0,0,
26,감만동 - 감만동,7,문현교차로,5,0,3,11,12,8,5,5,3,9,6,9,8,5,12,8,5,3,2,0,0,0,0,0,
26,감만동 - 감만동,8,자성대,6,6,4,12,14,9,6,7,11,10,7,8,7,8,19,7,6,4,2,0,0,0,0,0,
26,감만동 - 감만동,9,부산진시장,0,7,3,13,14,9,7,7,10,7,6,12,10,14,5,8,4,5,1,0,0,0,0,0,
26,감만동 - 감만동,10,봉생병원,7,0,2,10,12,5,2,6,11,8,4,13,4,15,18,6,3,1,4,0,0,0,0,0,
26,감만동 - 감만동,11,부산진역,8,3,0,10,12,6,8,6,10,4,4,11,9,9,15,7,3,2,3,0,0,0,0,0,
26,감만동 - 감만동,12,고관입구,9,4,0,11,7,4,3,7,5,7,5,6,6,14,14,3,0,2,0,0,0,0,0,0,
26,감만동 - 감만동,13,초량역,0,7,0,9,10,3,9,0,4,6,7,10,7,13,13,6,4,4,1,0,0,0,0,0,
26,감만동 - 감만동,14,부산역,0,11,4,6,10,4,10,6,7,8,10,8,8,9,12,4,4,5,3,0,0,0,0,0,
26,감만동 - 감만동,15,영주동,0,11,0,0,8,1,0,6,8,9,7,0,2,10,11,2,0,0,0,0,0,0,0,0,
26,감만동 - 감만동,16,중앙동중앙역,0,0,3,2,6,3,9,7,8,10,10,7,9,11,10,4,2,1,2,0,0,0,0,0,
26,감만동 - 감만동,17,부산데파트,0,7,0,5,2,4,1,7,3,11,9,8,10,10,9,4,4,3,3,0,0,0,0,0,
26,감만동 - 감만동,18,남포동,0,3,2,3,5,1,6,10,6,9,10,7,12,10,6,3,3,6,2,0,0,0,0,0,
26,감만동 - 감만동,19,충무동교차로,0,3,5,4,5,2,4,9,6,11,11,7,9,8,5,3,5,4,3,0,0,0,0,0,
26,감만동 - 감만동,20,충무쇼핑충무동새벽시장,0,0,0,0,5,1,6,5,5,10,9,3,7,4,0,2,4,2,0,0,0,0,0,0,
26,감만동 - 감만동,21,공동어시장,0,0,0,4,1,0,4,4,0,0,0,1,8,7,2,3,0,5,0,0,0,0,0,0,
26,감만동 - 감만동,22,대진아파트,0,2,0,3,4,1,1,1,0,2,0,6,7,6,4,0,0,0,0,0,0,0,0,0,
26,감만동 - 감만동,23,등대시장,0,0,0,3,2,1,0,4,4,0,4,6,5,3,4,1,3,4,1,0,0,0,0,0,
26,감만동 - 감만동,24,대림아파트,0,0,0,0,3,1,3,3,4,12,8,2,4,5,4,0,1,3,0,0,0,0,0,0,
26,감만동 - 감만동,25,암남동주민센터,0,1,0,0,2,0,2,1,3,6,7,4,2,2,2,0,2,0,2,0,0,0,0,0,
26,감만동 - 감만동,26,송도초등학교,0,0,1,0,1,0,1,3,2,3,5,2,6,2,2,1,1,0,1,0,0,0,0,0,
26,감만동 - 감만동,27,송도해수욕장,0,0,0,0,0,0,0,1,2,1,3,1,0,1,1,1,1,2,0,0,0,0,0,0,
26,감만동 - 감만동,28,송도공영주차장,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
26,감만동 - 감만동,29,송도혜성아파트종점,0,1,2,3,5,4,2,3,3,2,5,2,4,2,3,1,2,1,0,0,0,0,0,0,
26,감만동 - 감만동,30,송도공영주차장,0,2,0,4,6,4,2,4,4,2,2,2,5,3,2,3,1,0,0,0,0,0,0,0,
26,감만동 - 감만동,31,송도해수욕장,0,4,0,0,8,5,4,5,4,6,6,5,8,11,6,5,6,6,3,3,0,0,0,0,
26,감만동 - 감만동,32,송도초등학교,0,8,3,7,12,6,7,9,7,6,9,9,9,14,5,0,7,5,1,0,0,0,0,0,
26,감만동 - 감만동,33,송도교차로,0,5,2,6,13,6,6,12,8,7,10,9,9,13,5,0,5,6,0,2,0,0,0,0,
26,감만동 - 감만동,34,암남동주민센터,0,3,3,0,13,7,6,13,6,9,13,10,17,20,8,5,6,9,3,0,0,0,0,0,
26,감만동 - 감만동,35,대림아파트,0,0,4,0,13,4,6,8,6,11,9,8,18,22,10,6,7,11,2,4,0,0,0,0,
26,감만동 - 감만동,36,등대시장,0,0,0,0,6,10,0,0,7,0,0,8,0,20,0,7,0,12,0,2,0,0,0,0,
26,감만동 - 감만동,37,대진아파트,0,7,6,8,9,9,12,9,14,12,12,12,21,25,21,8,5,7,0,0,0,0,0,0,
26,감만동 - 감만동,38,공동어시장,0,0,0,2,9,10,0,8,7,10,14,13,22,20,0,0,5,13,0,0,0,0,0,0,
26,감만동 - 감만동,39,충무쇼핑충무동새벽시장,0,9,5,7,12,13,13,9,13,11,13,15,21,26,21,9,6,0,0,0,0,0,0,0,
26,감만동 - 감만동,40,자갈치역.충무동해안시장,0,4,4,6,10,9,11,10,12,8,15,11,22,22,16,6,6,11,1,0,0,0,0,0,
26,감만동 - 감만동,41,자갈치입구자갈치역,0,5,3,3,8,6,9,9,11,9,15,10,15,15,12,7,3,9,7,6,0,0,0,0,
26,감만동 - 감만동,42,남포동,0,0,2,0,6,3,8,9,6,7,11,10,15,12,11,7,6,11,2,0,0,0,0,0,
26,감만동 - 감만동,43,중앙역2번출구,0,1,0,4,0,4,5,8,12,10,13,6,14,10,13,8,7,8,3,1,0,0,0,0,
26,감만동 - 감만동,44,중앙동중앙역,0,6,5,3,9,7,6,7,10,11,8,9,11,13,16,10,6,3,2,0,0,0,0,0,
26,감만동 - 감만동,45,영주동,0,0,0,0,4,6,0,3,2,6,12,8,9,14,19,9,2,7,0,2,0,0,0,0,
26,감만동 - 감만동,46,부산역,0,6,3,4,7,4,3,6,12,7,5,9,11,13,15,5,5,5,6,3,0,0,0,0,
26,감만동 - 감만동,47,초량역,0,0,4,0,6,3,3,0,11,5,5,9,10,14,13,4,5,2,7,0,0,0,0,0,
26,감만동 - 감만동,48,YMCA,0,5,3,2,0,4,4,5,5,5,7,10,10,13,14,2,4,3,6,0,0,0,0,0,
26,감만동 - 감만동,49,부산진역,0,0,3,4,8,1,3,5,9,7,6,10,11,17,15,5,3,5,5,2,0,0,0,0,
26,감만동 - 감만동,50,자성대,0,3,0,3,5,2,3,4,5,4,5,9,10,16,16,7,3,6,0,4,0,0,0,0,
26,감만동 - 감만동,51,눌원빌딩,0,0,0,0,3,0,0,3,8,5,6,4,9,3,17,5,1,0,0,3,0,0,0,0,
26,감만동 - 감만동,52,문현교차로,0,2,2,3,2,0,0,2,6,3,5,8,9,16,14,8,2,1,2,2,0,0,0,0,
26,감만동 - 감만동,53,7부두,0,1,0,0,0,0,0,0,0,2,4,3,0,12,7,11,0,5,2,0,0,0,0,0,
26,감만동 - 감만동,54,남부중앙새마을금고,0,0,0,2,1,0,0,0,4,0,4,4,10,0,7,10,0,0,0,2,0,0,0,0,
26,감만동 - 감만동,55,우암초등학교,0,0,0,0,0,0,0,3,4,4,3,6,9,15,11,3,1,0,1,0,0,0,0,0,
26,감만동 - 감만동,56,우암자유아파트,0,0,0,3,5,1,3,1,2,2,3,7,7,9,6,6,3,3,1,2,0,0,0,0,
26,감만동 - 감만동,57,감만창의문화촌,0,0,0,0,4,0,1,1,2,1,0,5,6,8,4,0,0,2,1,1,0,0,0,0,
26,감만동 - 감만동,58,감만시장,0,0,0,0,2,0,0,0,0,3,2,5,5,5,0,4,0,1,0,0,0,0,0,0,
26,감만동 - 감만동,59,감만동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
