노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
5-1,회동동(기점) - 회동동(기점),108,동해선벡스코역,0,0,0,2,2,4,1,7,8,5,3,11,10,7,13,6,2,4,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),109,센텀센시빌,0,0,0,4,0,0,3,0,6,4,7,10,9,0,11,7,0,0,5,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),110,센텀고등학교,0,0,0,0,6,3,0,2,4,2,8,4,8,9,14,5,3,4,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),111,유창맨션,0,0,0,0,7,3,0,0,7,5,4,0,11,9,13,4,0,0,4,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),112,재송초등학교,0,0,0,3,7,0,2,7,0,0,7,12,0,1,12,0,0,1,0,2,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),113,재송농협,0,0,0,3,0,2,1,6,9,3,7,12,14,8,11,3,4,6,3,1,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),114,동부지청,0,0,0,0,3,2,0,4,7,4,6,12,13,7,7,4,4,4,7,1,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),115,재송그린아파트,0,0,0,3,5,2,0,0,6,3,4,10,7,5,8,5,6,3,3,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),116,반산초등학교,0,0,0,2,1,1,4,4,4,3,5,7,6,5,5,3,5,0,3,1,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),117,반여시장입구,0,0,0,3,0,2,3,4,4,1,4,5,5,1,3,0,5,0,2,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),118,더샵센텀그린앞,0,0,0,4,6,2,3,2,5,2,0,2,6,4,4,1,3,0,0,2,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),119,재반보건지소,0,0,0,0,0,0,2,3,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),120,재송삼익아파트,0,0,0,5,0,3,0,0,4,1,5,4,0,0,6,2,0,0,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),121,왕자맨션,0,0,0,4,2,4,0,0,0,3,4,5,5,0,5,3,3,0,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),122,반여동부산은행,0,0,0,0,0,1,0,1,0,0,0,2,6,0,0,2,1,0,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),123,한화꿈에그린아파트,0,0,0,4,5,3,2,2,2,2,2,5,4,3,6,2,2,1,3,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),124,장산초등학교,0,0,0,5,1,4,2,2,1,3,3,4,0,1,0,1,0,0,2,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),125,삼어교입구.선수촌아파트,0,0,0,6,4,3,0,3,3,2,3,3,5,3,2,3,3,1,0,1,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),126,강변자동차매매단지,0,0,0,6,6,2,1,2,4,2,2,1,3,4,1,0,1,0,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),127,중리,0,0,0,5,4,3,0,3,0,0,1,0,5,3,1,1,0,1,1,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),128,반석초등학교,0,0,0,5,5,1,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),129,풍산금속,0,0,0,0,0,2,0,4,0,0,2,0,1,0,2,2,0,0,1,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),130,반여농산물시장동문,0,0,0,0,2,2,0,2,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),131,반여농산물시장역,0,0,0,5,3,0,0,1,3,1,1,0,4,1,1,1,0,0,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),132,반여농산물도매시장,0,0,0,3,5,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),133,주오토닉스,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),134,해창정밀,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),135,삼한전자,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),136,욱성화학,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),137,회동본동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),138,회동동(기점),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
