노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
2,다대포 - 다대포,0,다대포,0,0,0,0,2,0,2,1,5,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,
2,다대포 - 다대포,1,다대포,0,0,1,1,0,0,0,1,1,0,2,3,2,0,2,3,2,1,0,0,0,0,0,0,
2,다대포 - 다대포,2,대우아파트,0,0,1,1,0,0,0,1,1,0,2,3,2,0,2,3,2,1,0,0,0,0,0,0,
2,다대포 - 다대포,3,몰운대아파트,0,0,1,2,4,2,4,3,2,1,0,5,2,1,1,4,1,0,0,0,0,0,0,0,
2,다대포 - 다대포,4,다대포해수욕장,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,
2,다대포 - 다대포,5,다대자유아파트,0,1,0,3,6,2,1,2,5,2,4,5,6,2,0,1,0,2,0,0,0,0,0,0,
2,다대포 - 다대포,6,다대회센터,0,0,0,1,5,0,3,1,6,3,3,4,4,1,3,1,3,0,1,0,0,0,0,0,
2,다대포 - 다대포,7,다대포항역.다대수협,0,0,1,2,9,4,1,3,5,4,2,4,7,3,4,5,4,1,0,0,0,0,0,0,
2,다대포 - 다대포,8,다대새마을금고,0,0,0,0,10,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,
2,다대포 - 다대포,9,다대큰샘,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,다대포 - 다대포,10,다대푸르지오아파트,0,0,2,5,8,0,1,2,6,7,0,3,5,1,2,4,0,0,0,0,0,0,0,0,
2,다대포 - 다대포,11,다대현대아파트,0,1,0,6,8,0,7,6,5,1,4,3,7,0,5,3,2,0,0,0,0,0,0,0,
2,다대포 - 다대포,12,낫개역,0,0,1,4,7,1,3,3,4,7,3,3,8,2,4,0,1,0,2,0,0,0,0,0,
2,다대포 - 다대포,13,다대롯데캐슬블루,0,0,3,3,6,0,4,2,6,3,5,3,6,2,5,3,0,0,1,0,0,0,0,0,
2,다대포 - 다대포,14,고려냉장,0,0,1,2,7,0,5,0,5,5,3,3,0,3,4,0,0,0,0,0,0,0,0,0,
2,다대포 - 다대포,15,신장림역,0,1,2,3,6,3,10,5,3,7,7,4,8,6,9,2,1,1,2,0,0,0,0,0,
2,다대포 - 다대포,16,영남중학교,0,2,2,0,6,3,10,4,4,7,7,8,9,7,11,4,4,1,3,0,0,0,0,0,
2,다대포 - 다대포,17,장림초등학교,0,2,0,4,4,5,8,3,0,5,0,4,6,6,4,3,1,2,0,0,0,0,0,0,
2,다대포 - 다대포,18,장림우체국,0,0,2,0,3,0,7,3,0,3,7,0,9,0,10,0,2,2,0,0,0,0,0,0,
2,다대포 - 다대포,19,장림중소기업은행,0,2,3,0,5,2,5,2,5,4,8,3,8,5,7,4,0,1,2,0,0,0,0,0,
2,다대포 - 다대포,20,장림시장,0,0,4,5,6,5,7,3,7,6,6,9,4,5,9,4,5,0,2,0,0,0,0,0,
2,다대포 - 다대포,21,장림1동행정복지센터,0,3,0,4,7,0,8,4,3,9,10,5,5,7,10,5,3,0,1,0,0,0,0,0,
2,다대포 - 다대포,22,장림포구입구,0,0,0,0,0,0,0,4,3,4,0,0,4,6,11,0,0,0,0,0,0,0,0,0,
2,다대포 - 다대포,23,한국주철관,0,0,0,0,0,0,0,0,1,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,
2,다대포 - 다대포,24,신평2동교차로,0,0,0,3,0,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,
2,다대포 - 다대포,25,동성화학,0,2,0,2,8,0,4,0,0,7,2,5,4,6,12,0,0,2,1,0,0,0,0,0,
2,다대포 - 다대포,26,신평역,0,1,3,5,6,5,7,5,6,5,6,7,8,6,11,7,2,3,2,0,0,0,0,0,
2,다대포 - 다대포,27,신남초등학교,0,0,0,0,0,6,0,0,7,6,0,6,3,0,7,6,0,2,0,0,0,0,0,0,
2,다대포 - 다대포,28,하남초등학교,0,1,5,4,4,8,6,7,8,6,7,6,7,6,12,10,6,4,1,0,0,0,0,0,
2,다대포 - 다대포,29,가락타운2.3단지,0,2,7,9,7,9,8,8,9,8,9,8,3,7,11,11,2,3,3,0,0,0,0,0,
2,다대포 - 다대포,30,강변아파트,0,0,0,4,7,8,6,9,0,8,9,4,1,8,10,12,4,4,1,0,0,0,0,0,
2,다대포 - 다대포,31,가락타운104동,0,3,5,10,9,10,9,9,8,10,7,8,8,7,13,12,5,0,3,0,0,0,0,0,
2,다대포 - 다대포,32,가락타운115동,0,4,6,12,12,11,11,9,9,12,11,9,6,9,13,10,6,2,3,0,0,0,0,0,
2,다대포 - 다대포,33,을숙도초등학교,0,0,5,10,12,10,9,7,7,9,9,7,6,7,5,8,5,2,2,0,0,0,0,0,
2,다대포 - 다대포,34,동아대입구,0,4,4,10,11,6,10,7,9,8,11,9,7,7,7,7,4,3,4,0,0,0,0,0,
2,다대포 - 다대포,35,에덴공원,0,5,4,7,10,10,8,8,9,7,5,6,6,8,8,6,6,0,3,0,0,0,0,0,
2,다대포 - 다대포,36,하단교차로,0,4,5,8,8,9,8,6,9,9,12,7,6,6,9,5,5,5,5,0,0,0,0,0,
2,다대포 - 다대포,37,낙동초등학교,0,0,5,5,6,6,8,8,7,8,5,11,8,9,8,6,7,5,6,0,0,0,0,0,
2,다대포 - 다대포,38,사하구청당리역,0,0,6,5,6,6,8,10,7,7,5,12,6,9,8,8,6,4,2,0,0,0,0,0,
2,다대포 - 다대포,39,당리중학교,0,0,5,4,7,4,4,8,0,8,6,9,9,8,6,3,3,3,2,0,0,0,0,0,
2,다대포 - 다대포,40,사하우체국.사하역,0,5,4,5,9,6,10,0,7,7,6,12,7,7,9,7,4,3,1,0,0,0,0,0,
2,다대포 - 다대포,41,괴정삼익아파트,0,6,5,0,8,5,0,5,8,7,5,11,10,8,10,9,4,2,3,0,0,0,0,0,
2,다대포 - 다대포,42,괴정자유아파트,0,5,7,7,8,5,10,10,0,6,6,11,10,5,8,8,4,4,8,0,0,0,0,0,
2,다대포 - 다대포,43,괴정역.괴정사거리,0,6,6,6,8,6,6,9,2,7,7,9,10,8,10,8,4,4,0,0,0,0,0,0,
2,다대포 - 다대포,44,괴정시장,0,7,7,10,8,6,8,10,10,10,7,15,13,9,10,8,5,5,9,0,0,0,0,0,
2,다대포 - 다대포,45,괴정초등학교,0,0,7,13,5,8,6,6,9,11,9,13,12,11,12,9,4,3,7,0,0,0,0,0,
2,다대포 - 다대포,46,대티역,0,8,7,20,8,6,0,10,0,9,8,12,7,10,11,4,0,4,0,0,0,0,0,0,
2,다대포 - 다대포,47,괴정2치안센터,0,9,8,22,8,8,8,3,9,12,6,12,12,9,12,8,4,0,0,0,0,0,0,0,
2,다대포 - 다대포,48,대티고개,0,10,8,23,10,9,11,11,10,13,9,14,13,9,13,4,4,5,6,0,0,0,0,0,
2,다대포 - 다대포,49,민들레맨션,0,10,10,24,0,9,12,0,11,0,7,0,12,0,4,5,4,0,0,0,0,0,0,0,
2,다대포 - 다대포,50,광민약국서대신동,0,0,7,13,12,6,9,4,11,0,0,0,5,0,0,7,5,0,0,0,0,0,0,0,
2,다대포 - 다대포,51,삼육부산병원후문,0,0,0,0,10,9,8,8,12,16,8,10,13,7,9,8,4,4,1,0,0,0,0,0,
2,다대포 - 다대포,52,삼육부산병원서대신역,0,0,9,25,3,0,0,0,10,14,0,5,14,2,11,4,0,0,0,0,0,0,0,0,
2,다대포 - 다대포,53,서대신역.서대신교차로,0,2,2,24,6,7,7,9,5,15,6,8,16,10,10,0,6,0,0,0,0,0,0,0,
2,다대포 - 다대포,54,부경고교,0,0,7,22,14,9,10,11,13,14,7,14,15,12,12,5,3,4,5,0,0,0,0,0,
2,다대포 - 다대포,55,문화아파트,0,0,8,15,10,10,11,8,12,13,6,12,9,12,11,4,4,0,1,0,0,0,0,0,
2,다대포 - 다대포,56,동신초등학교,0,12,9,18,18,11,4,10,10,14,8,15,10,13,11,5,4,2,5,0,0,0,0,0,
2,다대포 - 다대포,57,영주동,0,9,8,16,18,11,2,8,3,11,8,13,12,12,11,5,3,3,4,0,0,0,0,0,
2,다대포 - 다대포,58,부산역,0,2,2,3,3,2,5,4,4,8,2,9,9,6,6,8,6,5,3,3,0,0,0,0,
2,다대포 - 다대포,59,부산역,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,
2,다대포 - 다대포,60,영주동,0,0,4,5,3,2,4,4,1,9,4,6,10,6,7,10,7,5,0,3,0,0,0,0,
2,다대포 - 다대포,61,서여고,0,0,3,5,6,3,3,4,3,8,4,4,13,7,8,10,6,7,0,2,0,0,0,0,
2,다대포 - 다대포,62,동신초등학교,0,0,7,6,5,0,6,5,0,9,8,9,14,7,7,0,0,8,1,0,0,0,0,0,
2,다대포 - 다대포,63,구덕운동장,0,0,4,3,4,2,4,4,5,11,4,12,16,8,8,7,8,0,3,0,0,0,0,0,
2,다대포 - 다대포,64,삼육부산병원,0,0,3,0,6,3,4,5,3,13,8,10,15,8,7,3,7,9,0,0,0,0,0,0,
2,다대포 - 다대포,65,광민약국서대신동,0,0,3,4,5,3,0,5,0,12,0,0,0,6,0,0,5,0,0,0,0,0,0,0,
2,다대포 - 다대포,66,민들레맨션,0,0,8,6,6,1,3,5,3,13,9,0,0,5,0,0,6,0,0,0,0,0,0,0,
2,다대포 - 다대포,67,대티고개,0,0,4,0,0,2,3,4,5,7,7,7,14,7,3,9,6,1,2,0,0,0,0,0,
2,다대포 - 다대포,68,괴정2치안센터,0,0,7,6,7,4,0,6,2,14,0,9,12,7,7,9,2,4,0,0,0,0,0,0,
2,다대포 - 다대포,69,대티역,0,0,6,5,6,1,0,7,4,7,0,6,10,6,6,0,5,5,2,0,0,0,0,0,
2,다대포 - 다대포,70,괴정초등학교,0,0,6,4,5,5,4,5,5,13,10,8,12,8,5,7,2,6,3,1,0,0,0,0,
2,다대포 - 다대포,71,괴정시장.괴정역,0,0,4,2,5,6,3,3,1,12,12,8,13,9,6,5,3,5,0,3,0,0,0,0,
2,다대포 - 다대포,72,괴정자유아파트,0,0,5,1,4,5,3,3,4,12,2,8,15,7,5,5,3,4,4,0,0,0,0,0,
2,다대포 - 다대포,73,괴정삼익아파트,0,0,4,3,6,4,0,4,6,0,0,7,7,7,6,3,0,4,0,1,0,0,0,0,
2,다대포 - 다대포,74,사하우체국.사하역,0,0,4,3,5,0,4,0,7,13,11,8,6,7,5,4,0,2,3,0,0,0,0,0,
2,다대포 - 다대포,75,당리중학교,0,0,5,2,5,2,3,0,0,12,5,9,16,8,5,5,0,4,2,0,0,0,0,0,
2,다대포 - 다대포,76,사하구청당리역,0,0,3,1,4,3,5,5,8,11,10,8,13,8,6,6,5,5,1,2,0,0,0,0,
2,다대포 - 다대포,77,하단오병원,0,0,0,0,0,2,4,7,9,8,8,7,6,7,4,2,3,5,1,0,0,0,0,0,
2,다대포 - 다대포,78,하단교차로,0,0,0,1,2,0,1,6,3,6,7,8,7,6,8,5,4,5,2,0,0,0,0,0,
2,다대포 - 다대포,79,에덴공원,0,0,0,1,1,0,1,0,5,5,5,5,6,5,6,5,4,4,1,0,0,0,0,0,
2,다대포 - 다대포,80,동아대입구,0,0,0,0,0,1,3,0,4,5,7,7,6,6,4,4,5,5,3,0,0,0,0,0,
2,다대포 - 다대포,81,가락타운115동,0,0,3,2,3,1,2,3,2,6,6,7,6,8,5,4,5,4,2,1,0,0,0,0,
2,다대포 - 다대포,82,가락타운104동,0,0,3,3,4,3,3,4,3,6,6,9,8,8,5,4,6,2,4,0,0,0,0,0,
2,다대포 - 다대포,83,강변아파트,0,0,0,4,5,2,1,2,6,0,4,0,8,5,7,3,4,3,0,0,0,0,0,0,
2,다대포 - 다대포,84,가락타운2.3단지,0,0,4,6,6,3,3,1,5,7,4,10,6,10,5,2,3,3,5,0,0,0,0,0,
