노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
40,청강리공영차고지종점 - 청강리공영차고지종점,0,청강리공영차고지종점,0,0,8,2,1,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
40,청강리공영차고지종점 - 청강리공영차고지종점,1,연화교차로,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
40,청강리공영차고지종점 - 청강리공영차고지종점,2,오신,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
40,청강리공영차고지종점 - 청강리공영차고지종점,3,내리초등학교,0,1,1,4,4,1,2,3,2,1,1,1,2,1,0,1,2,1,0,0,0,0,0,0,
40,청강리공영차고지종점 - 청강리공영차고지종점,4,내리,0,0,0,0,0,0,2,0,3,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,
40,청강리공영차고지종점 - 청강리공영차고지종점,5,당사입구,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
40,청강리공영차고지종점 - 청강리공영차고지종점,6,브라보주유소,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
40,청강리공영차고지종점 - 청강리공영차고지종점,7,송정2휴먼시아,0,0,2,5,4,0,0,3,2,1,1,1,2,2,1,0,3,0,0,0,0,0,0,0,
40,청강리공영차고지종점 - 청강리공영차고지종점,8,동해선송정역,0,0,3,0,2,0,0,2,2,0,1,0,2,1,1,0,2,0,0,0,0,0,0,0,
40,청강리공영차고지종점 - 청강리공영차고지종점,9,송정해수욕장입구,0,0,2,0,2,0,0,3,0,4,0,1,0,5,0,2,1,0,0,0,0,0,0,0,
40,청강리공영차고지종점 - 청강리공영차고지종점,10,송정1단지주공,1,0,2,4,1,2,3,5,0,1,2,3,3,4,0,1,0,3,0,0,0,0,0,0,
40,청강리공영차고지종점 - 청강리공영차고지종점,11,대우2차아파트,0,0,1,1,2,1,1,0,4,3,1,2,3,4,0,2,0,0,0,0,0,0,0,0,
40,청강리공영차고지종점 - 청강리공영차고지종점,12,부흥고.해운대백병원,0,0,0,0,0,2,4,0,3,4,3,3,3,6,1,1,2,4,0,0,0,0,0,0,
40,청강리공영차고지종점 - 청강리공영차고지종점,13,동신아파트,0,2,2,1,1,1,4,0,0,2,2,0,3,3,1,1,0,0,0,0,0,0,0,0,
40,청강리공영차고지종점 - 청강리공영차고지종점,14,동부아파트,0,0,0,1,1,2,0,2,0,1,4,3,0,4,2,3,1,3,2,0,0,0,0,0,
40,청강리공영차고지종점 - 청강리공영차고지종점,15,대동상가,0,0,1,1,3,0,0,3,4,3,5,4,2,5,2,0,0,4,0,0,0,0,0,0,
