노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
51,금정공영차고지 - 금정공영차고지,0,금정공영차고지,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,1,부산종합터미널(노포역),0,1,1,0,1,1,0,1,0,2,3,1,2,3,1,0,2,1,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,2,노포삼거리,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,3,범어사입구,0,3,0,1,2,1,1,1,1,0,0,1,2,0,2,0,1,2,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,4,어린이놀이터,0,1,1,0,0,1,0,0,0,1,0,2,4,0,2,0,1,1,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,5,한아름빌라,0,1,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,6,남산동,0,1,0,0,3,2,1,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,7,금샘초등학교,0,2,2,0,1,2,1,2,0,3,2,3,6,2,3,2,0,2,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,8,남산고교,0,0,1,0,0,0,2,2,0,1,0,0,3,3,2,0,0,0,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,9,부산외국어대학교,0,0,1,1,2,3,3,3,2,5,4,1,2,4,4,0,3,1,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,10,남산성당,0,0,0,1,3,2,5,4,4,0,3,2,3,5,0,2,0,2,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,11,남산119안전센터,0,2,3,3,5,4,1,0,0,4,5,5,7,5,2,3,0,0,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,12,샘골공원,0,0,1,2,6,3,3,3,2,3,5,6,4,6,6,3,0,3,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,13,선경3차아파트,0,1,0,3,6,3,4,3,3,2,5,5,5,3,5,3,1,4,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,14,신동아아파트,0,1,4,4,6,5,4,4,0,6,4,0,2,9,5,0,0,1,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,15,롯데캐슬정문,0,0,1,3,8,6,5,4,5,4,4,4,7,5,0,3,0,2,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,16,롯데캐슬입구,0,2,2,5,7,5,1,5,5,7,3,6,9,6,8,5,2,3,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,17,구서역.구서시장,0,1,3,4,6,5,5,4,2,9,2,6,8,3,13,5,3,4,3,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,18,구서1치안센터,0,0,3,2,7,3,0,0,3,5,2,5,7,3,13,0,1,2,0,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,19,금정산쌍용예가.구서SK뷰,0,0,6,4,8,7,5,6,3,5,3,7,6,4,14,1,5,0,2,0,0,0,0,0,
51,금정공영차고지 - 금정공영차고지,20,장전초등학교,0,1,2,3,6,7,4,5,4,6,5,0,8,4,12,5,3,3,0,0,0,0,0,0,
