노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
3,다대포 - 다대포,0,다대포,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,
3,다대포 - 다대포,1,다대포해수욕장역,0,0,0,1,0,2,0,1,0,1,3,1,1,1,1,0,1,1,0,0,0,0,0,0,
3,다대포 - 다대포,2,다대포해수욕장,0,0,1,0,1,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,
3,다대포 - 다대포,3,다대자유아파트,0,1,4,7,7,1,0,1,2,3,0,4,0,1,8,0,0,0,0,0,0,0,0,0,
3,다대포 - 다대포,4,다대우신아파트,0,1,2,1,6,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
3,다대포 - 다대포,5,다대포항역,0,0,0,2,3,0,1,0,1,0,6,3,2,0,5,1,0,0,0,0,0,0,0,0,
3,다대포 - 다대포,6,다대1동주민센터,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
3,다대포 - 다대포,7,다대푸르지오아파트,0,0,0,4,4,0,0,0,0,0,2,0,1,3,3,0,0,1,0,0,0,0,0,0,
3,다대포 - 다대포,8,다대현대아파트,0,0,0,5,4,2,1,0,1,0,6,1,0,3,5,2,0,3,0,0,0,0,0,0,
3,다대포 - 다대포,9,낫개역,0,0,1,2,2,0,0,1,0,2,6,1,0,2,3,1,0,1,1,0,0,0,0,0,
3,다대포 - 다대포,10,다대롯데캐슬블루,0,0,0,2,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
3,다대포 - 다대포,11,성보냉장,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,
3,다대포 - 다대포,12,동원자동차정비공업사,0,0,0,0,1,1,0,0,0,3,8,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,다대포 - 다대포,13,벽산마마아파트,0,1,2,5,1,2,4,2,0,4,3,7,3,3,1,0,1,0,0,0,0,0,0,0,
3,다대포 - 다대포,14,협성르네상스타운아파트,0,2,0,4,2,3,4,3,1,5,4,6,0,2,1,0,1,0,0,0,0,0,0,0,
3,다대포 - 다대포,15,효림초등학교,0,0,1,7,4,4,7,4,3,2,3,7,1,3,2,4,2,0,1,0,0,0,0,0,
3,다대포 - 다대포,16,장림우체국,0,0,3,8,5,2,8,3,4,5,0,0,1,0,0,2,2,6,2,0,0,0,0,0,
3,다대포 - 다대포,17,빙그레서부산영업소,0,0,0,7,6,2,0,3,3,5,2,0,3,3,2,5,5,0,0,0,0,0,0,0,
3,다대포 - 다대포,18,기동대입구교차로,0,0,0,6,3,0,0,4,2,6,0,5,4,4,4,0,0,0,0,0,0,0,0,0,
3,다대포 - 다대포,19,동매역,0,2,2,6,5,4,5,3,3,5,1,6,5,4,6,3,3,0,0,0,0,0,0,0,
